id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1027,Ethereum,ETH,ethereum,8744,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120070542.58459328,120070542.58459328,True,,2,,,,2024-04-08T11:02:00.000Z,3616.8258381392293,14646373769.523846,62.48,-0.03357963,6.58856028,1.90151501,-7.78668252,49.38570068,57.58224499,434274240819.35364,16.1182,434274240819.35,,2024-04-08T11:02:00.000Z,,,,,,2024-04-08 13:04:21.024722
825,Tether USDt,USDT,tether,81711,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,106901267934.99915,110942615136.6704,True,,3,,,,2024-04-08T11:02:00.000Z,0.9999107756259793,58202565855.468544,40.3705,-0.0227541,-0.04358898,-0.05350012,-0.21141509,0.02545596,-0.06113339,106891729736.28563,3.9673,110932716351.28,,2024-04-08T11:02:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-08 13:04:21.024722
1839,BNB,BNB,bnb,2133,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149534951.0921393,149534951.0921393,False,,4,,,,2024-04-08T11:02:00.000Z,598.4993829513246,1668848811.962344,26.9852,-0.35187379,1.74496021,2.32801967,22.43011823,89.18379554,96.88515588,89496575958.30188,3.3217,89496575958.3,,2024-04-08T11:02:00.000Z,,,,,,2024-04-08 13:04:21.024722
5426,Solana,SOL,solana,649,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,445574676.9282537,573503638.080659,True,,5,,,,2024-04-08T11:02:00.000Z,183.15036392833736,2482596753.70883,26.241,-0.03859651,1.47040074,-6.85432631,24.38833468,79.85727045,82.02740887,81607164236.66101,3.0289,105037400028.7,,2024-04-08T11:02:00.000Z,,,,,,2024-04-08 13:04:21.024722
52,XRP,XRP,xrp,1287,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55051549471.0,99987715632.0,False,,6,,,,2024-04-08T11:03:00.000Z,0.6080903339159028,1508019792.062202,80.1857,0.06177043,1.81842027,-0.5766176,-2.38492734,18.16868047,7.2047165,33476315100.408234,1.2425,60809033391.59,,2024-04-08T11:03:00.000Z,,,,,,2024-04-08 13:04:21.024722
3408,USDC,USDC,usd-coin,18006,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,32844918478.36245,32844918478.36245,False,,7,,,,2024-04-08T11:02:00.000Z,1.0000624938710752,6595913477.162567,59.3463,-0.02539119,0.00413038,-0.00697252,0.02224473,0.01322473,-0.00240294,32846971084.46331,1.2191,32846971084.46,,2024-04-08T11:02:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-08 13:04:21.024722
74,Dogecoin,DOGE,dogecoin,947,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143799676383.70526,143799676383.70526,True,,8,,,,2024-04-08T11:03:00.000Z,0.2075137080932016,2474593631.790764,17.6028,0.61731398,5.35960422,0.43230097,24.99215203,159.23241335,163.61285634,29840404068.98507,1.1071,29840404068.99,,2024-04-08T11:03:00.000Z,,,,,,2024-04-08 13:04:21.024722
2010,Cardano,ADA,cardano,1126,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35602720555.912,36771024607.588,False,,9,,,,2024-04-08T11:02:00.000Z,0.6090947774879821,403081457.487313,55.5901,0.16394772,2.87903796,-3.56330458,-16.53491987,13.95028451,16.51778017,21685431154.970028,0.8049,27409264986.96,,2024-04-08T11:02:00.000Z,,,,,,2024-04-08 13:04:21.024722
11419,Toncoin,TON,toncoin,264,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3470639852.7342553,5105067881.355907,True,,10,3414166606.0,20120876131.311295,,2024-04-08T11:02:00.000Z,5.893349227876343,198139697.20106593,33.0168,2.58464331,8.55505638,10.63336683,105.14160724,185.54790158,163.02447715,20453692696.34829,0.759,30085947856.85,,2024-04-08T11:02:00.000Z,,,,,,2024-04-08 13:04:21.024722
5805,Avalanche,AVAX,avalanche,702,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,377886972.92680603,436576612.92680603,False,,11,,,,2024-04-08T11:02:00.000Z,50.68714223554598,452125742.1458829,6.0774,0.56074397,4.28152606,-2.42001843,17.9918521,42.97837765,39.37324257,19154010745.700928,0.7109,36279257124.86,,2024-04-08T11:02:00.000Z,,,,,,2024-04-08 13:04:21.024722
5994,Shiba Inu,SHIB,shiba-inu,787,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,12,,,,2024-04-08T11:02:00.000Z,2.9070725249106404e-05,727032828.481533,37.7823,-0.14694316,2.84911188,1.03575751,-15.75611824,216.67261513,210.41665524,17131070553.943533,0.6358,17138183453.37,,2024-04-08T11:02:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-04-08 13:04:21.024722
1831,Bitcoin Cash,BCH,bitcoin-cash,873,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19688818.75,19688818.75,False,,13,,,,2024-04-08T11:02:00.000Z,706.1401838240201,780673801.0410196,-7.2898,1.06343738,3.96006057,5.58813034,63.37654578,191.4764174,183.69913866,13903066091.402815,0.516,14828943860.3,,2024-04-08T11:02:00.000Z,,,,,,2024-04-08 13:04:21.024722
6636,Polkadot,DOT,polkadot-new,729,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1431139126.10893,1431139126.10893,True,,14,,,,2024-04-08T11:03:00.000Z,8.990265482736397,225573965.08867252,32.9778,0.2649546,3.93054418,-2.79014068,-16.33045348,29.53712909,21.28608287,12866320686.450647,0.4775,12866320686.45,,2024-04-08T11:03:00.000Z,,,,,,2024-04-08 13:04:21.024722
1975,Chainlink,LINK,chainlink,1713,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,587099970.4527867,1000000000.0,False,,15,,,,2024-04-08T11:02:00.000Z,18.62291620993356,316507881.95298934,52.4541,0.42368095,4.90911142,0.79906802,-6.17583989,-0.89016205,34.76395156,10933513556.596716,0.4058,18622916209.93,,2024-04-08T11:02:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-04-08 13:04:21.024722
1,Bitcoin,BTC,bitcoin,10960,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19676762.0,19676762.0,False,,1,,,,2024-04-08T11:03:00.000Z,72254.55955104229,30533926091.538136,53.9264,0.1667149,4.14639033,3.71042865,5.5743109,61.37510398,55.38466805,1421735771700.686,52.7494,1517345750571.89,,2024-04-08T11:03:00.000Z,,,,,,2024-04-08 13:04:51.521236
1027,Ethereum,ETH,ethereum,8744,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120070542.58459328,120070542.58459328,True,,2,,,,2024-04-08T11:02:00.000Z,3616.8258381392293,14646373769.523846,62.48,-0.03357963,6.58856028,1.90151501,-7.78668252,49.38570068,57.58224499,434274240819.35364,16.1182,434274240819.35,,2024-04-08T11:02:00.000Z,,,,,,2024-04-08 13:04:51.521236
825,Tether USDt,USDT,tether,81711,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,106901267934.99915,110942615136.6704,True,,3,,,,2024-04-08T11:02:00.000Z,0.9999107756259793,58202565855.468544,40.3705,-0.0227541,-0.04358898,-0.05350012,-0.21141509,0.02545596,-0.06113339,106891729736.28563,3.9673,110932716351.28,,2024-04-08T11:02:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-08 13:04:51.521236
1839,BNB,BNB,bnb,2133,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149534951.0921393,149534951.0921393,False,,4,,,,2024-04-08T11:02:00.000Z,598.4993829513246,1668848811.962344,26.9852,-0.35187379,1.74496021,2.32801967,22.43011823,89.18379554,96.88515588,89496575958.30188,3.3217,89496575958.3,,2024-04-08T11:02:00.000Z,,,,,,2024-04-08 13:04:51.521236
5426,Solana,SOL,solana,649,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,445574676.9282537,573503638.080659,True,,5,,,,2024-04-08T11:02:00.000Z,183.15036392833736,2482596753.70883,26.241,-0.03859651,1.47040074,-6.85432631,24.38833468,79.85727045,82.02740887,81607164236.66101,3.0289,105037400028.7,,2024-04-08T11:02:00.000Z,,,,,,2024-04-08 13:04:51.521236
52,XRP,XRP,xrp,1287,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55051549471.0,99987715632.0,False,,6,,,,2024-04-08T11:03:00.000Z,0.6080903339159028,1508019792.062202,80.1857,0.06177043,1.81842027,-0.5766176,-2.38492734,18.16868047,7.2047165,33476315100.408234,1.2425,60809033391.59,,2024-04-08T11:03:00.000Z,,,,,,2024-04-08 13:04:51.521236
3408,USDC,USDC,usd-coin,18006,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,32844918478.36245,32844918478.36245,False,,7,,,,2024-04-08T11:02:00.000Z,1.0000624938710752,6595913477.162567,59.3463,-0.02539119,0.00413038,-0.00697252,0.02224473,0.01322473,-0.00240294,32846971084.46331,1.2191,32846971084.46,,2024-04-08T11:02:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-08 13:04:51.521236
74,Dogecoin,DOGE,dogecoin,947,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143799676383.70526,143799676383.70526,True,,8,,,,2024-04-08T11:03:00.000Z,0.2075137080932016,2474593631.790764,17.6028,0.61731398,5.35960422,0.43230097,24.99215203,159.23241335,163.61285634,29840404068.98507,1.1071,29840404068.99,,2024-04-08T11:03:00.000Z,,,,,,2024-04-08 13:04:51.521236
2010,Cardano,ADA,cardano,1126,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35602720555.912,36771024607.588,False,,9,,,,2024-04-08T11:02:00.000Z,0.6090947774879821,403081457.487313,55.5901,0.16394772,2.87903796,-3.56330458,-16.53491987,13.95028451,16.51778017,21685431154.970028,0.8049,27409264986.96,,2024-04-08T11:02:00.000Z,,,,,,2024-04-08 13:04:51.521236
11419,Toncoin,TON,toncoin,264,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3470639852.7342553,5105067881.355907,True,,10,3414166606.0,20120876131.311295,,2024-04-08T11:02:00.000Z,5.893349227876343,198139697.20106593,33.0168,2.58464331,8.55505638,10.63336683,105.14160724,185.54790158,163.02447715,20453692696.34829,0.759,30085947856.85,,2024-04-08T11:02:00.000Z,,,,,,2024-04-08 13:04:51.521236
5805,Avalanche,AVAX,avalanche,702,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,377886972.92680603,436576612.92680603,False,,11,,,,2024-04-08T11:02:00.000Z,50.68714223554598,452125742.1458829,6.0774,0.56074397,4.28152606,-2.42001843,17.9918521,42.97837765,39.37324257,19154010745.700928,0.7109,36279257124.86,,2024-04-08T11:02:00.000Z,,,,,,2024-04-08 13:04:51.521236
5994,Shiba Inu,SHIB,shiba-inu,787,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,12,,,,2024-04-08T11:02:00.000Z,2.9070725249106404e-05,727032828.481533,37.7823,-0.14694316,2.84911188,1.03575751,-15.75611824,216.67261513,210.41665524,17131070553.943533,0.6358,17138183453.37,,2024-04-08T11:02:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-04-08 13:04:51.521236
1831,Bitcoin Cash,BCH,bitcoin-cash,873,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19688818.75,19688818.75,False,,13,,,,2024-04-08T11:02:00.000Z,706.1401838240201,780673801.0410196,-7.2898,1.06343738,3.96006057,5.58813034,63.37654578,191.4764174,183.69913866,13903066091.402815,0.516,14828943860.3,,2024-04-08T11:02:00.000Z,,,,,,2024-04-08 13:04:51.521236
6636,Polkadot,DOT,polkadot-new,729,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1431139126.10893,1431139126.10893,True,,14,,,,2024-04-08T11:03:00.000Z,8.990265482736397,225573965.08867252,32.9778,0.2649546,3.93054418,-2.79014068,-16.33045348,29.53712909,21.28608287,12866320686.450647,0.4775,12866320686.45,,2024-04-08T11:03:00.000Z,,,,,,2024-04-08 13:04:51.521236
1975,Chainlink,LINK,chainlink,1713,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,587099970.4527867,1000000000.0,False,,15,,,,2024-04-08T11:02:00.000Z,18.62291620993356,316507881.95298934,52.4541,0.42368095,4.90911142,0.79906802,-6.17583989,-0.89016205,34.76395156,10933513556.596716,0.4058,18622916209.93,,2024-04-08T11:02:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-04-08 13:04:51.521236
1,Bitcoin,BTC,bitcoin,10960,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19676762.0,19676762.0,False,,1,,,,2024-04-08T11:06:00.000Z,72279.64021136326,30588188130.15273,54.2671,0.48532461,4.30326697,3.67564294,5.65675052,61.3999507,55.34398027,1422229277884.6248,52.7678,1517872444438.63,,2024-04-08T11:06:00.000Z,,,,,,2024-04-08 13:06:41.456064
1027,Ethereum,ETH,ethereum,8744,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120070542.58459328,120070542.58459328,True,,2,,,,2024-04-08T11:05:00.000Z,3614.832098424327,14655614564.050743,62.7075,0.10611428,6.62006425,1.68021718,-7.86185794,49.28077737,57.24126639,434034851410.0128,16.1093,434034851410.01,,2024-04-08T11:05:00.000Z,,,,,,2024-04-08 13:06:41.456064
825,Tether USDt,USDT,tether,81711,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,106901267934.99915,110942615136.6704,True,,3,,,,2024-04-08T11:05:00.000Z,0.9999174184961764,58296061026.293236,40.6548,0.0093359,-0.03572082,-0.05111764,-0.2263921,0.03085303,-0.06752376,106892439867.53242,3.9673,110933453328.67,,2024-04-08T11:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-08 13:06:41.456064
1839,BNB,BNB,bnb,2133,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149534951.0921393,149534951.0921393,False,,4,,,,2024-04-08T11:05:00.000Z,598.2468965883207,1668761081.1589255,26.8895,-0.14715334,1.77146035,2.12154847,22.20624144,89.12379782,96.39127158,89458820422.35866,3.3203,89458820422.36,,2024-04-08T11:05:00.000Z,,,,,,2024-04-08 13:06:41.456064
5426,Solana,SOL,solana,649,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,445574676.9282537,573503638.080659,True,,5,,,,2024-04-08T11:05:00.000Z,182.9287754611434,2485755687.3415275,26.405,0.0349382,1.34264119,-7.19167636,24.14209806,79.85773703,80.79957194,81508430026.98004,3.0252,104910318236.61,,2024-04-08T11:05:00.000Z,,,,,,2024-04-08 13:06:41.456064
52,XRP,XRP,xrp,1287,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55051549471.0,99987715632.0,False,,6,,,,2024-04-08T11:06:00.000Z,0.6080556335671907,1509130955.1951108,80.3959,0.17786529,1.84051018,-0.67192988,-2.40818717,18.13650506,7.12817811,33474404792.444447,1.2424,60805563356.72,,2024-04-08T11:06:00.000Z,,,,,,2024-04-08 13:06:41.456064
